color_code,red,green,blue,name,family,cellular,roller,panel_track,sheer,drapery,valance_cornice,soft_roman,insulating_blinds,filename,composite_filename
100,233,233,234,ULTRA WHITE,White,1,1,1,1,1,1,1,1,,
101,230,230,225,ICE CASTLE,Off White,1,1,1,1,1,1,1,1,,
102,228,229,229,OYSTER PEARL,Off White,1,1,1,1,1,1,1,1,,
103,232,230,222,IVORY DUST,Off White,1,1,1,1,1,1,1,1,,
104,228,226,229,SAND DOLLAR,Off White,1,1,1,1,1,1,1,1,,
105,229,229,226,SOFT CHAMOIS,Off White,1,1,1,1,1,1,1,1,,
106,213,213,212,MORNING FOG,Grey,1,1,1,1,1,1,1,1,,
107,226,224,216,COURTYARD TAN,Off White,1,1,1,1,1,1,1,1,,
108,233,228,213,ANTIQUE LACE,Off White,1,1,1,1,1,1,1,1,,
109,226,225,206,VANILLA LATTE,Off White,1,1,1,1,1,1,1,1,,
110,220,218,207,DOVE WHITE,Off White,1,1,1,1,1,1,1,1,,
111,202,199,191,FEATHER STONE,Grey,1,1,1,1,1,1,1,1,,
112,225,212,173,LEMON CREAM,Yellow,1,1,1,1,1,1,1,1,,
113,196,210,192,AMBROSIA MINT,Green,1,1,1,1,1,1,1,1,,
114,199,201,156,SPRING MEADOW,Green,1,1,1,1,1,1,1,1,,
115,193,210,203,SEA MIST,Teal,1,1,1,1,1,1,1,1,,
116,184,197,215,GENTLE WIND,Blue,1,1,1,1,1,1,1,1,,
117,164,183,203,MORNING SKY,Blue,1,1,1,1,1,1,1,1,,
118,188,192,212,VIOLET DUSK,Purple,1,1,1,1,1,1,1,1,,
119,227,207,200,CRYSTAL PINK,Pink,1,1,1,1,1,1,1,1,,
120,213,182,166,DESERT TAN,Peach,1,1,1,1,1,1,1,1,,
121,210,162,148,SOFT MELON,Peach,1,1,1,1,1,1,1,1,,
122,210,173,134,SUNSET GLOW,Orange,1,1,1,1,1,1,1,1,,
123,196,194,194,ARCTIC SHADOW,Grey,1,1,1,1,1,1,1,1,,
124,195,192,183,SEASHELL GRAY,Grey,1,1,1,1,1,1,1,1,,
125,180,177,180,CATHEDRAL STONE,Grey,1,1,1,1,1,1,1,1,,
126,149,147,140,TRANQUIL TAUPE,Taupe,1,1,1,0,1,1,1,1,,
127,167,145,121,HIDDEN OAKS,Brown,1,1,1,0,1,1,1,1,,
128,177,160,137,ARIZONA TAN,Tan,1,1,1,1,1,1,1,1,,
129,185,166,114,SAFARI SUN,Gold,1,1,1,0,1,1,1,1,,
130,148,118,94,AUTUMN RUSSET,Brown,1,1,1,0,1,1,1,1,,
131,138,136,112,PINEBROOK,Green,1,1,1,0,1,1,1,1,,
132,175,177,160,TREE MOSS,Green,1,1,1,1,1,1,1,1,,
133,169,177,186,BLUE HAZE,Blue,1,1,1,1,1,1,1,1,,
134,137,139,148,OCEAN STORM,Purple,1,1,1,0,1,1,1,1,,
135,78,86,91,DEEP RIVER,Blue,1,1,1,0,1,1,1,1,,
136,97,145,188,PACIFIC BLUE,Blue,1,1,1,0,1,1,1,1,,
137,81,128,143,CLASSIC TEAL,Teal,1,1,1,0,1,1,1,1,,
138,83,142,124,GREEN SEA,Teal,1,1,1,0,1,1,1,1,,
139,121,174,178,TROPICAL TIDE,Teal,1,1,1,0,1,1,1,1,,
140,173,181,101,LIME BURST,Green,1,1,1,0,1,1,1,1,,
141,235,209,109,SUMMER SUN,Yellow,1,1,1,0,1,1,1,1,,
142,195,116,98,CORAL PASSION,Orange,1,1,1,0,1,1,1,1,,
143,169,74,78,SONIC RED,Red,1,1,1,0,1,1,1,1,,
144,164,84,110,SCARLET PINK,Pink,1,1,1,0,1,1,1,1,,
145,143,93,113,PLUMBERRY,Purple,1,1,1,0,1,1,1,1,,
146,109,89,122,ULTRA VIOLET,Purple,1,1,1,0,1,1,1,1,,
147,87,89,93,TWILIGHT,Black,1,1,1,0,1,1,1,1,,
148,232,206,196,BLUSH,Pink,1,1,1,1,1,1,1,1,,
149,210,134,123,CORAL,Peach,1,1,1,0,1,1,1,1,,
150,227,186,171,SAND,Pink,1,1,1,1,1,1,1,1,,
151,215,144,120,SALMON,Orange,1,1,1,0,1,1,1,1,,
152,235,220,203,POWDER FRESH,Off White,1,1,1,1,1,1,1,1,,
153,230,208,191,BABY BLANKET,Pink,1,1,1,1,1,1,1,1,,
154,205,149,127,MELON GLOW,Peach,1,1,1,0,1,1,1,1,,
155,191,129,104,RUSTIC ROSE,Orange,1,1,1,0,1,1,1,1,,
156,219,186,176,PINK CLOUD,Pink,1,1,1,1,1,1,1,1,,
157,209,163,150,PEACH,Pink,1,1,1,1,1,1,1,1,,
158,200,139,124,DESERT DAWN,Peach,1,1,1,0,1,1,1,1,,
159,186,117,101,LIGHT SANDALWOOD,Peach,1,1,1,0,1,1,1,1,,
160,203,170,164,ROSE BUD,Pink,1,1,1,1,1,1,1,1,,
161,193,150,138,CLAYPOT,Pink,1,1,1,1,1,1,1,1,,
162,159,108,93,HENNA,Brown,1,1,1,0,1,1,1,1,,
163,199,158,142,MOUSSE TRAIL,Peach,1,1,1,1,1,1,1,1,,
164,172,128,111,POTTERY WHEEL,Brown,1,1,1,0,1,1,1,1,,
165,135,96,89,RAISIN,Brown,1,1,1,0,1,1,1,1,,
166,207,174,160,BLOSSOM,Pink,1,1,1,1,1,1,1,1,,
167,197,150,130,LIGHT APRICOT,Peach,1,1,1,0,1,1,1,1,,
168,188,134,105,PUMPKIN,Peach,1,1,1,0,1,1,1,1,,
169,218,183,157,SWEET NECTAR,Peach,1,1,1,1,1,1,1,1,,
170,206,162,129,SAND DUNE,Peach,1,1,1,1,1,1,1,1,,
171,193,139,110,VINTAGE PEACH,Peach,1,1,1,0,1,1,1,1,,
172,211,154,122,COBBLER,Peach,1,1,1,0,1,1,1,1,,
173,198,133,99,LIGHT GINGER,Orange,1,1,1,0,1,1,1,1,,
174,231,207,188,PALE ROSE,Peach,1,1,1,1,1,1,1,1,,
175,203,137,101,ORANGE VIBE,Orange,1,1,1,0,1,1,1,1,,
176,231,196,176,PINK FUSION,Peach,1,1,1,1,1,1,1,1,,
177,222,164,135,VIBRANT MELON,Peach,1,1,1,1,1,1,1,1,,
178,239,215,198,SPRINGTIME PEACH,Peach,1,1,1,1,1,1,1,1,,
179,221,186,150,ORANGE CREAM,Peach,1,1,1,1,1,1,1,1,,
180,203,156,112,PUMPKIN BLUSH,Orange,1,1,1,0,1,1,1,1,,
181,217,167,130,PEACHLAND,Orange,1,1,1,1,1,1,1,1,,
182,219,164,130,MELON SORBET,Orange,1,1,1,1,1,1,1,1,,
183,212,152,128,LIGHT SALMON,Peach,1,1,1,0,1,1,1,1,,
184,234,222,204,MORNING LIGHT,Off White,1,1,1,1,1,1,1,1,,
185,228,191,161,BEACH HOUSE,Peach,1,1,1,1,1,1,1,1,,
186,215,169,132,INTENSE TAN,Orange,1,1,1,0,1,1,1,1,,
187,231,215,195,CANDLE GLOW,Off White,1,1,1,1,1,1,1,1,,
188,226,203,185,SUMMER DRESS,Pink,1,1,1,1,1,1,1,1,,
189,201,164,132,CLAYSTONE,Peach,1,1,1,0,1,1,1,1,,
190,198,148,113,PUMPKIN PIE,Orange,1,1,1,0,1,1,1,1,,
191,211,173,133,PLAY HOUSE,Orange,1,1,1,0,1,1,1,1,,
192,199,154,114,SUN RAY,Orange,1,1,1,0,1,1,1,1,,
193,190,142,101,CANYON,Orange,1,1,1,0,1,1,1,1,,
194,211,176,134,TUSCAN MELON,Orange,1,1,1,1,1,1,1,1,,
195,200,152,104,SUNNY VALLEY,Orange,1,1,1,0,1,1,1,1,,
196,216,170,107,CITRUS BLOSSOM,Orange,1,1,1,0,1,1,1,1,,
197,219,183,125,MAPLE SUGAR,Yellow,1,1,1,0,1,1,1,1,,
198,231,209,163,LIGHT STRAW,Yellow,1,1,1,1,1,1,1,1,,
199,216,186,126,HAY STACK,Gold,1,1,1,0,1,1,1,1,,
200,216,198,155,SAHARA SAND,Tan,1,1,1,1,1,1,1,1,,
201,194,169,114,GOLD VISTA,Gold,1,1,1,0,1,1,1,1,,
202,238,224,191,CITRUS MIX,Yellow,1,1,1,1,1,1,1,1,,
203,231,214,165,CORNSILK,Yellow,1,1,1,1,1,1,1,1,,
204,226,211,166,CREAMY BEIGE,Yellow,1,1,1,1,1,1,1,1,,
205,229,203,151,WHEATFIELD,Yellow,1,1,1,1,1,1,1,1,,
206,221,192,121,SANTA MONICA,Yellow,1,1,1,0,1,1,1,1,,
207,234,225,195,SIMPLE BEIGE,Yellow,1,1,1,1,1,1,1,1,,
208,227,220,190,BEAMING SUN,Yellow,1,1,1,1,1,1,1,1,,
209,223,213,170,SUNKISS,Yellow,1,1,1,1,1,1,1,1,,
210,211,189,119,DESERT PATH,Yellow,1,1,1,0,1,1,1,1,,
211,217,198,143,SUMMER HARVEST,Yellow,1,1,1,1,1,1,1,1,,
212,204,176,119,PALOMA TAN,Gold,1,1,1,0,1,1,1,1,,
213,203,175,106,GOLD CREST,Gold,1,1,1,0,1,1,1,1,,
214,231,214,176,NEUTRAL IVORY,Yellow,1,1,1,1,1,1,1,1,,
215,224,204,160,HARVEST,Yellow,1,1,1,1,1,1,1,1,,
216,213,190,142,SANDS OF TIME,Gold,1,1,1,1,1,1,1,1,,
217,208,171,114,TIGER EYE,Orange,1,1,1,0,1,1,1,1,,
218,220,203,167,PENNSACOLA SAND,Yellow,1,1,1,1,1,1,1,1,,
219,197,168,115,QUINCY GOLD,Gold,1,1,1,0,1,1,1,1,,
220,223,207,161,MOJAVE DESERT,Yellow,1,1,1,1,1,1,1,1,,
221,211,188,122,CUMIN,Gold,1,1,1,0,1,1,1,1,,
222,206,176,106,SHOWTIME,Yellow,1,1,1,0,1,1,1,1,,
223,223,212,173,NEW HARVEST,Yellow,1,1,1,1,1,1,1,1,,
224,218,201,156,LIGHT BUFF,Yellow,1,1,1,1,1,1,1,1,,
225,207,188,134,AGED CANVAS,Gold,1,1,1,1,1,1,1,1,,
226,230,217,169,FRESH LIGHT,Yellow,1,1,1,1,1,1,1,1,,
227,213,195,134,YELLOW TRAIL,Yellow,1,1,1,1,1,1,1,1,,
228,203,183,114,DIJON MUSTARD,Gold,1,1,1,0,1,1,1,1,,
229,234,223,196,DESOLATE BEACH,Yellow,1,1,1,1,1,1,1,1,,
230,226,212,178,LIGHT BISQUE,Yellow,1,1,1,1,1,1,1,1,,
231,190,171,122,SANTA FE,Gold,1,1,1,1,1,1,1,1,,
232,177,159,105,OLD GOLD,Gold,1,1,1,0,1,1,1,1,,
233,228,225,206,CREAM DELIGHT,Off White,1,1,1,1,1,1,1,1,,
234,194,186,149,ANTELOPE,Tan,1,1,1,1,1,1,1,1,,
235,183,171,132,AGED BRASS,Tan,1,1,1,0,1,1,1,1,,
236,161,148,110,NUTMEG,Brown,1,1,1,0,1,1,1,1,,
237,224,221,205,WINTER TRAIL,Off White,1,1,1,1,1,1,1,1,,
238,205,198,173,KHAKI,Beige,1,1,1,1,1,1,1,1,,
239,185,176,148,OAK BRANCH,Tan,1,1,1,1,1,1,1,1,,
240,161,150,114,OLIVE TONE,Brown,1,1,1,0,1,1,1,1,,
241,132,123,93,DARK MOSS,Brown,1,1,1,0,1,1,1,1,,
242,127,118,92,ARMY GREEN,Green,1,1,1,0,1,1,1,1,,
243,222,217,197,IVORY ESCAPE,Beige,1,1,1,1,1,1,1,1,,
244,202,196,172,CANYON BEIGE,Beige,1,1,1,1,1,1,1,1,,
245,191,185,157,ISLAND COAST,Beige,1,1,1,1,1,1,1,1,,
246,173,164,135,STONEBROOK,Taupe,1,1,1,0,1,1,1,1,,
247,151,141,115,TOP SOIL,Brown,1,1,1,0,1,1,1,1,,
248,233,230,207,MONROE TAN,Yellow,1,1,1,1,1,1,1,1,,
249,224,219,190,CHARDONNAY,Beige,1,1,1,1,1,1,1,1,,
250,199,187,144,MEXICAN SAND,Tan,1,1,1,0,1,1,1,1,,
251,178,163,113,PORT RIDGE,"Yellow,Tan",1,1,1,0,1,1,1,1,,
252,163,149,101,RUSTIC FENCE,"Yellow,Tan",1,1,1,0,1,1,1,1,,
253,230,226,199,NATURAL TONE,Yellow,1,1,1,1,1,1,1,1,,
254,195,185,135,WOODLAND TAN,Gold,1,1,1,0,1,1,1,1,,
255,189,180,128,OAK HONEY,Yellow,1,1,1,0,1,1,1,1,,
256,229,223,193,SIMPLY CREAM,Yellow,1,1,1,1,1,1,1,1,,
257,193,182,129,FARMER'S CROP,Yellow,1,1,1,0,1,1,1,1,,
258,192,182,140,FRESH BARLEY,Tan,1,1,1,0,1,1,1,1,,
259,187,174,132,ANTIQUE GOLD,Tan,1,1,1,0,1,1,1,1,,
260,173,161,115,CRISP BEIGE,Yellow,1,1,1,0,1,1,1,1,,
261,233,225,186,BUTTERNUT,Yellow,1,1,1,1,1,1,1,1,,
262,229,219,169,CREAM PIE,Yellow,1,1,1,1,1,1,1,1,,
263,215,204,142,SUMMER DUSK,Yellow,1,1,1,0,1,1,1,1,,
264,201,191,119,FRENCH HORN,Yellow,1,1,1,0,1,1,1,1,,
265,192,176,102,GOLD EMBLEM,Yellow,1,1,1,0,1,1,1,1,,
266,231,230,209,LIGHT NECTAR,Off White,1,1,1,1,1,1,1,1,,
267,234,226,169,TUSCAN YELLOW,Yellow,1,1,1,1,1,1,1,1,,
268,218,209,148,VALLEY RIDGE,Yellow,1,1,1,1,1,1,1,1,,
269,235,232,203,SPRING FROST,Yellow,1,1,1,1,1,1,1,1,,
270,232,227,191,MOONLIGHT,Yellow,1,1,1,1,1,1,1,1,,
271,222,211,148,YELLOW LAGOON,Yellow,1,1,1,0,1,1,1,1,,
272,228,212,144,HOLLYWOOD LIGHTS,Yellow,1,1,1,0,1,1,1,1,,
273,220,197,115,SUNRAYS,Yellow,1,1,1,0,1,1,1,1,,
274,240,235,197,ELECTRIC YELLOW,Yellow,1,1,1,1,1,1,1,1,,
275,240,233,174,DANDELION,Yellow,1,1,1,0,1,1,1,1,,
276,237,228,144,SUNNY HILL,Yellow,1,1,1,0,1,1,1,1,,
277,239,236,200,LEMON SHERBET,Yellow,1,1,1,1,1,1,1,1,,
278,234,225,141,STARLIGHT,Yellow,1,1,1,0,1,1,1,1,,
279,232,221,110,YELLOW BALLOON,Yellow,1,1,1,0,1,1,1,1,,
280,232,226,164,BAYSIDE,Yellow,1,1,1,1,1,1,1,1,,
281,221,205,103,GOLDEN GATE,Yellow,1,1,1,0,1,1,1,1,,
282,239,237,199,SHOOTING STAR,Yellow,1,1,1,1,1,1,1,1,,
283,223,214,111,MAJESTIC MOON,Yellow,1,1,1,0,1,1,1,1,,
284,226,221,164,DESERT SUNRISE,Yellow,1,1,1,1,1,1,1,1,,
285,221,216,147,SUMMER HAZE,Yellow,1,1,1,0,1,1,1,1,,
286,200,187,134,BRONZED BEIGE,Gold,1,1,1,0,1,1,1,1,,
287,223,219,178,PALE CELERY,Beige,1,1,1,1,1,1,1,1,,
288,228,227,206,MELLOW IVORY,Off White,1,1,1,1,1,1,1,1,,
289,195,189,141,FRESH OLIVE,Green,1,1,1,0,1,1,1,1,,
290,195,197,142,STEM GREEN,Green,1,1,1,1,1,1,1,1,,
291,208,207,151,SPRING DUST,Green,1,1,1,1,1,1,1,1,,
292,228,223,180,SANDSTORM,Yellow,1,1,1,1,1,1,1,1,,
293,222,216,166,HAY FIELD,Yellow,1,1,1,1,1,1,1,1,,
294,231,227,201,BOSTON CREAM,Beige,1,1,1,1,1,1,1,1,,
295,191,185,131,GRASSLAND,Green,1,1,1,0,1,1,1,1,,
296,175,168,103,FALL FOLIAGE,Green,1,1,1,0,1,1,1,1,,
297,226,224,178,EGGNOG,Yellow,1,1,1,1,1,1,1,1,,
298,218,216,161,PEAR JUICE,Yellow,1,1,1,1,1,1,1,1,,
299,211,207,135,GENERATION GOLD,Yellow,1,1,1,0,1,1,1,1,,
300,194,193,113,LILY POND,Green,1,1,1,0,1,1,1,1,,
301,205,212,114,SWEET LIME,Green,1,1,1,0,1,1,1,1,,
302,205,209,95,GREEN VINE,Green,1,1,1,0,1,1,1,1,,
303,170,185,98,KEY LIME,Green,1,1,1,0,1,1,1,1,,
304,178,200,117,CELADON,Green,1,1,1,0,1,1,1,1,,
305,165,188,105,FIELD DAY,Green,1,1,1,0,1,1,1,1,,
306,171,197,132,FRESH MINT,Green,1,1,1,0,1,1,1,1,,
307,149,175,104,PINE SPRINGS,Green,1,1,1,0,1,1,1,1,,
308,194,205,172,LIGHT MOSS,Green,1,1,1,1,1,1,1,1,,
309,174,178,144,PARK CENTRAL,Green,1,1,1,1,1,1,1,1,,
310,165,178,133,DARK CITRON,Green,1,1,1,0,1,1,1,1,,
311,139,154,109,FOREST GREEN,Green,1,1,1,0,1,1,1,1,,
312,108,124,88,HERBAL GREEN,Green,1,1,1,0,1,1,1,1,,
313,206,214,196,CUCUMBER,Green,1,1,1,1,1,1,1,1,,
314,193,201,181,SIMPLE SAGE,Green,1,1,1,1,1,1,1,1,,
315,173,182,154,ANTIQUE JADE,Green,1,1,1,0,1,1,1,1,,
316,145,155,124,TREE VINE,Green,1,1,1,0,1,1,1,1,,
317,108,117,94,PALM GREEN,Green,1,1,1,0,1,1,1,1,,
318,207,216,200,BEANSTALK,Green,1,1,1,1,1,1,1,1,,
319,192,202,184,CEDAR GROVE,Green,1,1,1,1,1,1,1,1,,
320,157,170,148,PINELANDS,Green,1,1,1,0,1,1,1,1,,
321,99,111,96,SPINACH LEAF,Green,1,1,1,0,1,1,1,1,,
322,93,102,91,DARK FOREST,Green,1,1,1,0,1,1,1,1,,
323,208,218,209,ADIRONDACK BREEZE,Green,1,1,1,1,1,1,1,1,,
324,196,208,193,SPRING VALLEY,Green,1,1,1,1,1,1,1,1,,
325,166,177,150,GARDEN PATH,Green,1,1,1,0,1,1,1,1,,
326,146,156,134,HILLSIDE,Green,1,1,1,0,1,1,1,1,,
327,129,141,119,SWEET BASIL,Green,1,1,1,0,1,1,1,1,,
328,101,113,91,ITALIAN CYPRESS,Green,1,1,1,0,1,1,1,1,,
329,205,215,205,FRESH DEW,Green,1,1,1,1,1,1,1,1,,
330,188,197,186,SERENE BREEZE,Green,1,1,1,1,1,1,1,1,,
331,161,169,154,ROSEPINE,Green,1,1,1,0,1,1,1,1,,
332,222,226,217,WINTER MORNING,Green,1,1,1,1,1,1,1,1,,
333,209,214,204,GREEN TEA,Green,1,1,1,1,1,1,1,1,,
334,170,174,152,MOSS,Green,1,1,1,1,1,1,1,1,,
335,132,136,114,LANDSCAPE,Green,1,1,1,0,1,1,1,1,,
336,112,116,98,FERN GULLY,Green,1,1,1,0,1,1,1,1,,
337,218,221,200,CACTUS FLOWER,Green,1,1,1,1,1,1,1,1,,
338,174,180,150,MILL SPRINGS,Green,1,1,1,0,1,1,1,1,,
339,155,160,124,DILL WEED,Green,1,1,1,0,1,1,1,1,,
340,133,138,102,FARMLAND,Green,1,1,1,0,1,1,1,1,,
341,210,214,191,HARBOR MIST,Green,1,1,1,1,1,1,1,1,,
342,181,186,151,GEORGIA GREEN,Green,1,1,1,0,1,1,1,1,,
343,155,161,121,OAK GROVE,Green,1,1,1,0,1,1,1,1,,
344,129,135,99,MAPLE LEAF,Green,1,1,1,0,1,1,1,1,,
345,165,165,126,OLIVE,Green,1,1,1,0,1,1,1,1,,
346,137,137,100,HERBAL ESCAPE,Green,1,1,1,0,1,1,1,1,,
347,203,207,179,NATURE TRAIL,Green,1,1,1,1,1,1,1,1,,
348,196,199,170,PALE GREEN,Green,1,1,1,1,1,1,1,1,,
349,179,183,147,CROP LINE,Green,1,1,1,0,1,1,1,1,,
350,144,145,106,SEAWEED,Green,1,1,1,0,1,1,1,1,,
351,214,217,203,SEASALT,Green,1,1,1,1,1,1,1,1,,
352,186,186,166,GREENBROOK,Green,1,1,1,1,1,1,1,1,,
353,165,166,142,PINE NEEDLE,Green,1,1,1,0,1,1,1,1,,
354,130,127,102,IVY LANE,Green,1,1,1,0,1,1,1,1,,
355,217,213,192,PEBBLE BEACH,Beige,1,1,1,1,1,1,1,1,,
356,202,199,174,COASTAL FOG,Tan,1,1,1,1,1,1,1,1,,
357,152,146,113,RIVER EDGE,Green,1,1,1,0,1,1,1,1,,
358,126,122,92,DEEP FOREST,Green,1,1,1,0,1,1,1,1,,
359,231,230,214,SWEET COCONUT,Off White,1,1,1,1,1,1,1,1,,
360,215,215,191,SAFARI TRAIL,Green,1,1,1,1,1,1,1,1,,
361,182,181,144,ROSE THORN,Green,1,1,1,0,1,1,1,1,,
362,147,143,105,HIKING PATH,Green,1,1,1,0,1,1,1,1,,
363,210,214,176,CHAMELEON,Green,1,1,1,1,1,1,1,1,,
364,203,207,163,COUNTRY GREEN,Green,1,1,1,1,1,1,1,1,,
365,192,196,144,SWEET PEA,Green,1,1,1,0,1,1,1,1,,
366,164,169,115,TREE LINE,Green,1,1,1,0,1,1,1,1,,
367,160,161,112,ASPARAGUS,Green,1,1,1,0,1,1,1,1,,
368,173,183,131,WOODLAND HILLS,Green,1,1,1,0,1,1,1,1,,
369,189,203,166,VERANDA VIEW,Green,1,1,1,0,1,1,1,1,,
370,175,189,138,COURTYARD,Green,1,1,1,0,1,1,1,1,,
371,160,177,122,KIWI TWIST,Green,1,1,1,0,1,1,1,1,,
372,150,166,118,PALACE GARDEN,Green,1,1,1,0,1,1,1,1,,
373,136,169,103,PARADISE GROVE,Green,1,1,1,0,1,1,1,1,,
374,160,186,149,SEA OF GREEN,Green,1,1,1,0,1,1,1,1,,
375,141,174,131,GRASSY MEADOW,Green,1,1,1,0,1,1,1,1,,
376,99,122,98,CILANTRO,Green,1,1,1,0,1,1,1,1,,
377,136,178,124,CLOVER,Green,1,1,1,0,1,1,1,1,,
378,135,185,153,PARKSIDE,Teal,1,1,1,0,1,1,1,1,,
379,112,158,124,OCEAN VIEW,Green,1,1,1,0,1,1,1,1,,
380,151,190,162,FLORIDA COAST,Teal,1,1,1,0,1,1,1,1,,
381,122,165,133,IRISH SPRING,Green,1,1,1,0,1,1,1,1,,
382,143,191,165,SPRING FRESH,Teal,1,1,1,0,1,1,1,1,,
383,115,168,137,MOUNTAIN VIEW,Green,1,1,1,0,1,1,1,1,,
384,90,140,112,DEEP JUNGLE,Green,1,1,1,0,1,1,1,1,,
385,83,114,98,CYPRESS,Green,1,1,1,0,1,1,1,1,,
386,211,228,221,SPEARMINT,Aqua,1,1,1,1,1,1,1,1,,
387,191,217,204,WAVE CREST,Aqua,1,1,1,1,1,1,1,1,,
388,161,197,179,AQUAMARINE,Aqua,1,1,1,0,1,1,1,1,,
389,133,170,152,JUNIPER,Teal,1,1,1,0,1,1,1,1,,
390,107,145,127,EUCALYPTUS,Teal,1,1,1,0,1,1,1,1,,
391,169,210,196,SOOTHING GREEN,Aqua,1,1,1,0,1,1,1,1,,
392,143,193,175,GREAT ESCAPE,Aqua,1,1,1,0,1,1,1,1,,
393,108,167,145,HAWAIIAN ISLANDS,Teal,1,1,1,0,1,1,1,1,,
394,89,135,116,SHAMROCK,Green,1,1,1,0,1,1,1,1,,
395,173,202,190,FLORIDA KEYS,Teal,1,1,1,0,1,1,1,1,,
396,155,188,172,TEA TREE,Teal,1,1,1,0,1,1,1,1,,
397,124,162,140,PINE TRAIL,Green,1,1,1,0,1,1,1,1,,
398,88,122,107,RAIN FOREST,Green,1,1,1,0,1,1,1,1,,
399,186,204,186,MOSAIC,Green,1,1,1,0,1,1,1,1,,
400,171,190,170,SPRING ESSENCE,Green,1,1,1,0,1,1,1,1,,
401,147,168,141,WEEPING WILLOW,Green,1,1,1,0,1,1,1,1,,
402,121,140,117,ALPINE TRAIL,Green,1,1,1,0,1,1,1,1,,
403,98,113,96,FOREST VALLEY,Green,1,1,1,0,1,1,1,1,,
404,201,214,203,COASTAL BREEZE,Teal,1,1,1,1,1,1,1,1,,
405,185,202,190,GARDEN VIEW,Teal,1,1,1,1,1,1,1,1,,
406,173,191,177,CREEKSIDE,Green,1,1,1,0,1,1,1,1,,
407,154,174,158,ORGANIC GREEN,Green,1,1,1,0,1,1,1,1,,
408,135,155,134,PARSLEY,Green,1,1,1,0,1,1,1,1,,
409,119,136,119,WILLOW TREE,Green,1,1,1,0,1,1,1,1,,
410,105,123,107,ARUGULA,Green,1,1,1,0,1,1,1,1,,
411,189,206,194,MORNING MIST,Teal,1,1,1,1,1,1,1,1,,
412,172,194,181,GREENFIELD,Green,1,1,1,0,1,1,1,1,,
413,149,175,162,RIVER REFLECTION,Green,1,1,1,0,1,1,1,1,,
414,113,144,129,EVERGLADES,Green,1,1,1,0,1,1,1,1,,
415,97,125,114,PALM TREES,Green,1,1,1,0,1,1,1,1,,
416,170,202,193,FRESCO,"Aqua,Teal",1,1,1,0,1,1,1,1,,
